src,trg,NL,Sim_Score
biv,biv,0,0.301029995663981
ivi,ivi,0,0.301029995663981
wti,wti,0,0.301029995663981
sync,sync,0,0.301029995663981
psni,psni,0,0.301029995663981
snip,snip,0,0.301029995663981
snl,ssnl,0.25,0.243038048686294
sncf,sncf,0,0.301029995663981
fsln,fsln,0,0.301029995663981
six,sixx,0.25,0.243038048686294
ship,ship,0,0.301029995663981
sick,sick,0,0.301029995663981
slip,slip,0,0.301029995663981
swim,swim,0,0.301029995663981
silk,silk,0,0.301029995663981
skip,skip,0,0.301029995663981
slim,slim,0,0.301029995663981
sic,siic,0.25,0.243038048686294
sim,siim,0.25,0.243038048686294
sim,simm,0.25,0.243038048686294
sigh,sigh,0,0.301029995663981
shri,shri,0,0.301029995663981
sill,sill,0,0.301029995663981
skid,skid,0,0.301029995663981
icsi,icsi,0,0.301029995663981
sidi,sidi,0,0.301029995663981
sil,sill,0.25,0.243038048686294
shih,shih,0,0.301029995663981
nisi,nisi,0,0.301029995663981
simm,simm,0,0.301029995663981
simi,simi,0,0.301029995663981
sii,siii,0.25,0.243038048686294
siri,siri,0,0.301029995663981
swig,swig,0,0.301029995663981
soli,soli,0,0.301029995663981
sixx,sixx,0,0.301029995663981
isic,isic,0,0.301029995663981
sirk,sirk,0,0.301029995663981
sofi,sofi,0,0.301029995663981
risi,risi,0,0.301029995663981
csic,csic,0,0.301029995663981
sigi,sigi,0,0.301029995663981
skil,skil,0,0.301029995663981
dresden,dresden,0,0.301029995663981
reside,reside,0,0.301029995663981
sides,sides,0,0.301029995663981
slide,slide,0,0.301029995663981
shade,shade,0,0.301029995663981
slade,slade,0,0.301029995663981
spade,spade,0,0.301029995663981
sadie,sadie,0,0.301029995663981
suede,suede,0,0.301029995663981
sade,saade,0.2,0.255272505103306
seder,seder,0,0.301029995663981
sande,sande,0,0.301029995663981
sunde,sunde,0,0.301029995663981
sadeq,sadeq,0,0.301029995663981
eddie,eddie,0,0.301029995663981
elder,elder,0,0.301029995663981
eden,eeden,0.2,0.255272505103306
hedge,hedge,0,0.301029995663981
wedge,wedge,0,0.301029995663981
evade,evade,0,0.301029995663981
meade,meade,0,0.301029995663981
edie,eddie,0.2,0.255272505103306
fedex,fedex,0,0.301029995663981
medea,medea,0,0.301029995663981
eider,eider,0,0.301029995663981
edema,edema,0,0.301029995663981
elude,elude,0,0.301029995663981
emden,emden,0,0.301029995663981
eder,edder,0.2,0.255272505103306
velde,velde,0,0.301029995663981
heide,heide,0,0.301029995663981
teide,teide,0,0.301029995663981
feder,feder,0,0.301029995663981
aedes,aedes,0,0.301029995663981
puede,puede,0,0.301029995663981
hegde,hegde,0,0.301029995663981
leder,leder,0,0.301029995663981
cedes,cedes,0,0.301029995663981
dodge,dodge,0,0.301029995663981
adder,adder,0,0.301029995663981
dudes,dudes,0,0.301029995663981
dudek,dudek,0,0.301029995663981
donde,donde,0,0.301029995663981
duden,duden,0,0.301029995663981
dónde,dónde,0,0.301029995663981
danse,danse,0,0.301029995663981
decide,decide,0,0.301029995663981
decade,decade,0,0.301029995663981
deduce,deduce,0,0.301029995663981
decode,decode,0,0.301029995663981
duende,duende,0,0.301029995663981
deeds,deeds,0,0.301029995663981
dewey,dewey,0,0.301029995663981
defoe,defoe,0,0.301029995663981
deuce,deuce,0,0.301029995663981
demme,demme,0,0.301029995663981
deben,deben,0,0.301029995663981
drewe,drewe,0,0.301029995663981
adeje,adeje,0,0.301029995663981
deme,demme,0.2,0.255272505103306
deven,deven,0,0.301029995663981
dread,dread,0,0.301029995663981
dredd,dredd,0,0.301029995663981
dred,dredd,0.2,0.255272505103306
desire,desire,0,0.301029995663981
desert,desert,0,0.301029995663981
diesel,diesel,0,0.301029995663981
denise,denise,0,0.301029995663981
odense,odense,0,0.301029995663981
ideas,ideas,0,0.301029995663981
dress,dress,0,0.301029995663981
codes,codes,0,0.301029995663981
denis,denis,0,0.301029995663981
dales,dales,0,0.301029995663981
decks,decks,0,0.301029995663981
tides,tides,0,0.301029995663981
dukes,dukes,0,0.301029995663981
andes,andes,0,0.301029995663981
danes,danes,0,0.301029995663981
dyes,dyess,0.2,0.255272505103306
hades,hades,0,0.301029995663981
duets,duets,0,0.301029995663981
dawes,dawes,0,0.301029995663981
dries,dries,0,0.301029995663981
denys,denys,0,0.301029995663981
degas,degas,0,0.301029995663981
devas,devas,0,0.301029995663981
dimes,dimes,0,0.301029995663981
fides,fides,0,0.301029995663981
rodes,rodes,0,0.301029995663981
denso,denso,0,0.301029995663981
demus,demus,0,0.301029995663981
demas,demas,0,0.301029995663981
dyess,dyess,0,0.301029995663981
gades,gades,0,0.301029995663981
vides,vides,0,0.301029995663981
dices,dices,0,0.301029995663981
itzá,itzá,0,0.301029995663981
song,soong,0.2,0.255272505103306
sound,sound,0,0.301029995663981
songs,songs,0,0.301029995663981
jason,jason,0,0.301029995663981
sony,sonny,0.2,0.255272505103306
mason,mason,0,0.301029995663981
aston,aston,0,0.301029995663981
sonic,sonic,0,0.301029995663981
saxon,saxon,0,0.301029995663981
salon,salon,0,0.301029995663981
spoon,spoon,0,0.301029995663981
sonny,sonny,0,0.301029995663981
epson,epson,0,0.301029995663981
dyson,dyson,0,0.301029995663981
sonia,sonia,0,0.301029995663981
stony,stony,0,0.301029995663981
tyson,tyson,0,0.301029995663981
sloan,sloan,0,0.301029995663981
olson,olson,0,0.301029995663981
orson,orson,0,0.301029995663981
anson,anson,0,0.301029995663981
seton,seton,0,0.301029995663981
sonja,sonja,0,0.301029995663981
sonya,sonya,0,0.301029995663981
spon,spoon,0.2,0.255272505103306
edson,edson,0,0.301029995663981
elson,elson,0,0.301029995663981
soong,soong,0,0.301029995663981
suwon,suwon,0,0.301029995663981
solna,solna,0,0.301029995663981
show,show,0,0.301029995663981
sold,sold,0,0.301029995663981
shop,shop,0,0.301029995663981
sod,sood,0.25,0.243038048686294
isoc,isoc,0,0.301029995663981
viso,viso,0,0.301029995663981
astral,astral,0,0.301029995663981
astray,astray,0,0.301029995663981
arista,arista,0,0.301029995663981
acosta,acosta,0,0.301029995663981
astana,astana,0,0.301029995663981
bastia,bastia,0,0.301029995663981
agusta,agusta,0,0.301029995663981
pastas,pastas,0,0.301029995663981
casita,casita,0,0.301029995663981
rastas,rastas,0,0.301029995663981
fausta,fausta,0,0.301029995663981
data,datta,0.2,0.255272505103306
fatal,fatal,0,0.301029995663981
malta,malta,0,0.301029995663981
altar,altar,0,0.301029995663981
anita,anita,0,0.301029995663981
atari,atari,0,0.301029995663981
qatar,qatar,0,0.301029995663981
natal,natal,0,0.301029995663981
bafta,bafta,0,0.301029995663981
mata,matta,0.2,0.255272505103306
fatah,fatah,0,0.301029995663981
nafta,nafta,0,0.301029995663981
manta,manta,0,0.301029995663981
fatwa,fatwa,0,0.301029995663981
bata,batta,0.2,0.255272505103306
akita,akita,0,0.301029995663981
yalta,yalta,0,0.301029995663981
lata,llata,0.2,0.255272505103306
altai,altai,0,0.301029995663981
katya,katya,0,0.301029995663981
katja,katja,0,0.301029995663981
datta,datta,0,0.301029995663981
matta,matta,0,0.301029995663981
catia,catia,0,0.301029995663981
katia,katia,0,0.301029995663981
altea,altea,0,0.301029995663981
aftab,aftab,0,0.301029995663981
catan,catan,0,0.301029995663981
attac,attac,0,0.301029995663981
iwata,iwata,0,0.301029995663981
grata,grata,0,0.301029995663981
fanta,fanta,0,0.301029995663981
attar,attar,0,0.301029995663981
katas,katas,0,0.301029995663981
ratan,ratan,0,0.301029995663981
natan,natan,0,0.301029995663981
agata,agata,0,0.301029995663981
atac,attac,0.2,0.255272505103306
taita,taita,0,0.301029995663981
matar,matar,0,0.301029995663981
cafta,cafta,0,0.301029995663981
hatay,hatay,0,0.301029995663981
atar,attar,0.2,0.255272505103306
matas,matas,0,0.301029995663981
canta,canta,0,0.301029995663981
tanta,tanta,0,0.301029995663981
gaita,gaita,0,0.301029995663981
watan,watan,0,0.301029995663981
catam,catam,0,0.301029995663981
lanta,lanta,0,0.301029995663981
fatma,fatma,0,0.301029995663981
athar,athar,0,0.301029995663981
balta,balta,0,0.301029995663981
batan,batan,0,0.301029995663981
matan,matan,0,0.301029995663981
asia,assia,0.2,0.255272505103306
salsa,salsa,0,0.301029995663981
nasal,nasal,0,0.301029995663981
casa,cassa,0.2,0.255272505103306
basal,basal,0,0.301029995663981
assam,assam,0,0.301029995663981
sasha,sasha,0,0.301029995663981
asean,asean,0,0.301029995663981
aslan,aslan,0,0.301029995663981
massa,massa,0,0.301029995663981
masai,masai,0,0.301029995663981
aswan,aswan,0,0.301029995663981
asahi,asahi,0,0.301029995663981
aisha,aisha,0,0.301029995663981
causa,causa,0,0.301029995663981
casas,casas,0,0.301029995663981
ascap,ascap,0,0.301029995663981
ansar,ansar,0,0.301029995663981
assad,assad,0,0.301029995663981
asad,assad,0.2,0.255272505103306
asad,asaad,0.2,0.255272505103306
hausa,hausa,0,0.301029995663981
tasha,tasha,0,0.301029995663981
balsa,balsa,0,0.301029995663981
dasa,dassa,0.2,0.255272505103306
aslam,aslam,0,0.301029995663981
masa,massa,0.2,0.255272505103306
bassa,bassa,0,0.301029995663981
alisa,alisa,0,0.301029995663981
mansa,mansa,0,0.301029995663981
masha,masha,0,0.301029995663981
asaf,assaf,0.2,0.255272505103306
basa,bassa,0.2,0.255272505103306
asma,asmaa,0.2,0.255272505103306
masao,masao,0,0.301029995663981
assia,assia,0,0.301029995663981
casal,casal,0,0.301029995663981
kasai,kasai,0,0.301029995663981
askar,askar,0,0.301029995663981
sansa,sansa,0,0.301029995663981
kassa,kassa,0,0.301029995663981
fasa,fassa,0.2,0.255272505103306
fasa,faasa,0.2,0.255272505103306
aswad,aswad,0,0.301029995663981
aisa,aissa,0.2,0.255272505103306
tasca,tasca,0,0.301029995663981
asam,assam,0.2,0.255272505103306
asada,asada,0,0.301029995663981
amasa,amasa,0,0.301029995663981
assaf,assaf,0,0.301029995663981
yuasa,yuasa,0,0.301029995663981
cassa,cassa,0,0.301029995663981
raisa,raisa,0,0.301029995663981
fassa,fassa,0,0.301029995663981
nasar,nasar,0,0.301029995663981
dasha,dasha,0,0.301029995663981
capsa,capsa,0,0.301029995663981
kasa,kassa,0.2,0.255272505103306
ausa,aussa,0.2,0.255272505103306
yasar,yasar,0,0.301029995663981
coast,coast,0,0.301029995663981
asset,asset,0,0.301029995663981
nasty,nasty,0,0.301029995663981
toast,toast,0,0.301029995663981
roast,roast,0,0.301029995663981
ascot,ascot,0,0.301029995663981
faust,faust,0,0.301029995663981
astro,astro,0,0.301029995663981
aset,asset,0.2,0.255272505103306
basti,basti,0,0.301029995663981
avast,avast,0,0.301029995663981
baset,baset,0,0.301029995663981
basit,basit,0,0.301029995663981
pasto,pasto,0,0.301029995663981
vasto,vasto,0,0.301029995663981
hostal,hostal,0,0.301029995663981
horta,horta,0,0.301029995663981
chita,chita,0,0.301029995663981
chota,chota,0,0.301029995663981
nhtsa,nhtsa,0,0.301029995663981
hsdpa,hsdpa,0,0.301029995663981
xhosa,xhosa,0,0.301029995663981
hsiao,hsiao,0,0.301029995663981
ghost,ghost,0,0.301029995663981
hurst,hurst,0,0.301029995663981
hirst,hirst,0,0.301029995663981
horst,horst,0,0.301029995663981
holst,holst,0,0.301029995663981
khost,khost,0,0.301029995663981
bhatia,bhatia,0,0.301029995663981
hirata,hirata,0,0.301029995663981
hamas,hamas,0,0.301029995663981
dhaka,dhaka,0,0.301029995663981
haifa,haifa,0,0.301029995663981
haas,haass,0.2,0.255272505103306
hamza,hamza,0,0.301029995663981
halal,halal,0,0.301029995663981
hagar,hagar,0,0.301029995663981
shaka,shaka,0,0.301029995663981
hadas,hadas,0,0.301029995663981
chaka,chaka,0,0.301029995663981
hamad,hamad,0,0.301029995663981
haida,haida,0,0.301029995663981
hala,halla,0.2,0.255272505103306
hayao,hayao,0,0.301029995663981
hayat,hayat,0,0.301029995663981
hajar,hajar,0,0.301029995663981
haase,haase,0,0.301029995663981
hadad,hadad,0,0.301029995663981
thapa,thapa,0,0.301029995663981
halla,halla,0,0.301029995663981
havas,havas,0,0.301029995663981
hadar,hadar,0,0.301029995663981
shaar,shaar,0,0.301029995663981
chama,chama,0,0.301029995663981
chaya,chaya,0,0.301029995663981
hawai,hawai,0,0.301029995663981
hamam,hamam,0,0.301029995663981
hada,hadda,0.2,0.255272505103306
hacia,hacia,0,0.301029995663981
chava,chava,0,0.301029995663981
heart,heart,0,0.301029995663981
chart,chart,0,0.301029995663981
heath,heath,0,0.301029995663981
habit,habit,0,0.301029995663981
hatch,hatch,0,0.301029995663981
haiti,haiti,0,0.301029995663981
heats,heats,0,0.301029995663981
haute,haute,0,0.301029995663981
chats,chats,0,0.301029995663981
harte,harte,0,0.301029995663981
hyatt,hyatt,0,0.301029995663981
herat,herat,0,0.301029995663981
hiatt,hiatt,0,0.301029995663981
hartz,hartz,0,0.301029995663981
kohat,kohat,0,0.301029995663981
shat,shaat,0.2,0.255272505103306
hatem,hatem,0,0.301029995663981
hassan,hassan,0,0.301029995663981
hasan,hassan,0.166666666666667,0.263241434774581
haslam,haslam,0,0.301029995663981
hasina,hasina,0,0.301029995663981
hassam,hassam,0,0.301029995663981
phase,phase,0,0.301029995663981
heads,heads,0,0.301029995663981
chase,chase,0,0.301029995663981
halls,halls,0,0.301029995663981
hayes,hayes,0,0.301029995663981
hawks,hawks,0,0.301029995663981
harms,harms,0,0.301029995663981
hawes,hawes,0,0.301029995663981
harps,harps,0,0.301029995663981
thais,thais,0,0.301029995663981
shams,shams,0,0.301029995663981
chars,chars,0,0.301029995663981
hass,haass,0.2,0.255272505103306
hasse,hasse,0,0.301029995663981
hals,halls,0.2,0.255272505103306
hase,haase,0.2,0.255272505103306
hase,hasse,0.2,0.255272505103306
haris,haris,0,0.301029995663981
chams,chams,0,0.301029995663981
hoyas,hoyas,0,0.301029995663981
heras,heras,0,0.301029995663981
hasek,hasek,0,0.301029995663981
thaïs,thaïs,0,0.301029995663981
horas,horas,0,0.301029995663981
hearst,hearst,0,0.301029995663981
cuando,cuando,0,0.301029995663981
quando,quando,0,0.301029995663981
random,random,0,0.301029995663981
brando,brando,0,0.301029995663981
landon,landon,0,0.301029995663981
dando,dando,0,0.301029995663981
sandro,sandro,0,0.301029995663981
nando,nando,0,0.301029995663981
sandor,sandor,0,0.301029995663981
lando,lando,0,0.301029995663981
sandoz,sandoz,0,0.301029995663981
candor,candor,0,0.301029995663981
andor,andor,0,0.301029995663981
manado,manado,0,0.301029995663981
mando,mando,0,0.301029995663981
sandow,sandow,0,0.301029995663981
pando,pando,0,0.301029995663981
bando,bando,0,0.301029995663981
kandor,kandor,0,0.301029995663981
ovando,ovando,0,0.301029995663981
obando,obando,0,0.301029995663981
tando,tando,0,0.301029995663981
andino,andino,0,0.301029995663981
mundo,mundo,0,0.301029995663981
unido,unido,0,0.301029995663981
unidos,unidos,0,0.301029995663981
fundo,fundo,0,0.301029995663981
jurado,jurado,0,0.301029995663981
ubaldo,ubaldo,0,0.301029995663981
lugano,lugano,0,0.301029995663981
guano,guano,0,0.301029995663981
murano,murano,0,0.301029995663981
urbano,urbano,0,0.301029995663981
tucano,tucano,0,0.301029995663981
cubano,cubano,0,0.301029995663981
uganda,uganda,0,0.301029995663981
durand,durand,0,0.301029995663981
luanda,luanda,0,0.301029995663981
quandt,quandt,0,0.301029995663981
chandon,chandon,0,0.301029995663981
candido,candido,0,0.301029995663981
crandon,crandon,0,0.301029995663981
comando,comando,0,0.301029995663981
condor,condor,0,0.301029995663981
condon,condon,0,0.301029995663981
cardio,cardio,0,0.301029995663981
cardo,cardo,0,0.301029995663981
casado,casado,0,0.301029995663981
caldo,caldo,0,0.301029995663981
cannot,cannot,0,0.301029995663981
casino,casino,0,0.301029995663981
canon,cannon,0.166666666666667,0.263241434774581
cannon,cannon,0,0.301029995663981
canyon,canyon,0,0.301029995663981
canton,canton,0,0.301029995663981
canopy,canopy,0,0.301029995663981
canoe,canoe,0,0.301029995663981
cantor,cantor,0,0.301029995663981
canto,canto,0,0.301029995663981
camino,camino,0,0.301029995663981
canola,canola,0,0.301029995663981
cantos,cantos,0,0.301029995663981
cyrano,cyrano,0,0.301029995663981
canio,canio,0,0.301029995663981
canova,canova,0,0.301029995663981
canso,canso,0,0.301029995663981
cranko,cranko,0,0.301029995663981
canada,canada,0,0.301029995663981
candy,candy,0,0.301029995663981
candle,candle,0,0.301029995663981
canard,canard,0,0.301029995663981
candi,candi,0,0.301029995663981
candia,candia,0,0.301029995663981
arcand,arcand,0,0.301029995663981
facundo,facundo,0,0.301029995663981
escudo,escudo,0,0.301029995663981
cuneo,cuneo,0,0.301029995663981
cunard,cunard,0,0.301029995663981
ecuador,ecuador,0,0.301029995663981
cuatro,cuatro,0,0.301029995663981
cuarto,cuarto,0,0.301029995663981
ciudad,ciudad,0,0.301029995663981
capuano,capuano,0,0.301029995663981
cuban,cuban,0,0.301029995663981
curran,curran,0,0.301029995663981
cubana,cubana,0,0.301029995663981
cuarón,cuarón,0,0.301029995663981
oberon,oberon,0,0.301029995663981
oberman,obermann,0.125,0.273001272063738
orbiter,orbiter,0,0.301029995663981
giverny,giverny,0,0.301029995663981
govern,govern,0,0.301029995663981
goering,goering,0,0.301029995663981
hengelo,hengelo,0,0.301029995663981
gobain,gobain,0,0.301029995663981
dijon,dijon,0,0.301029995663981
viejo,viejo,0,0.301029995663981
bijou,bijou,0,0.301029995663981
hijo,hijo,0,0.301029995663981
hijos,hijos,0,0.301029995663981
gijon,gijon,0,0.301029995663981
joke,joke,0,0.301029995663981
joey,joey,0,0.301029995663981
jock,jock,0,0.301029995663981
jody,jody,0,0.301029995663981
jovi,jovi,0,0.301029995663981
jodi,jodi,0,0.301029995663981
jove,jove,0,0.301029995663981
joly,joly,0,0.301029995663981
joad,joad,0,0.301029995663981
joël,joël,0,0.301029995663981
jop,joop,0.25,0.243038048686294
joye,joye,0,0.301029995663981
joli,joli,0,0.301029995663981
iowa,iowa,0,0.301029995663981
vivo,vivo,0,0.301029995663981
tito,tito,0,0.301029995663981
vito,vito,0,0.301029995663981
tivo,tivo,0,0.301029995663981
vigo,vigo,0,0.301029995663981
igbo,igbo,0,0.301029995663981
figo,figo,0,0.301029995663981
fifo,fifo,0,0.301029995663981
biko,biko,0,0.301029995663981
zito,zito,0,0.301029995663981
kiko,kiko,0,0.301029995663981
kibo,kibo,0,0.301029995663981
izzo,izzo,0,0.301029995663981
izod,izod,0,0.301029995663981
fito,fito,0,0.301029995663981
hito,hito,0,0.301029995663981
fiji,fiji,0,0.301029995663981
eiji,eiji,0,0.301029995663981
dijk,dijk,0,0.301029995663981
biju,biju,0,0.301029995663981
déjà,déjà,0,0.301029995663981
radio,radio,0,0.301029995663981
audio,audio,0,0.301029995663981
diego,diego,0,0.301029995663981
disco,disco,0,0.301029995663981
dixon,dixon,0,0.301029995663981
idiot,idiot,0,0.301029995663981
ditto,ditto,0,0.301029995663981
dario,dario,0,0.301029995663981
dingo,dingo,0,0.301029995663981
diogo,diogo,0,0.301029995663981
indio,indio,0,0.301029995663981
diouf,diouf,0,0.301029995663981
medio,medio,0,0.301029995663981
dione,dione,0,0.301029995663981
deion,deion,0,0.301029995663981
diplo,diplo,0,0.301029995663981
dick,dick,0,0.301029995663981
dig,digg,0.25,0.243038048686294
dirt,dirt,0,0.301029995663981
dip,dipp,0.25,0.243038048686294
midi,midi,0,0.301029995663981
audi,audi,0,0.301029995663981
jedi,jedi,0,0.301029995663981
dirk,dirk,0,0.301029995663981
diva,diva,0,0.301029995663981
diaz,diaz,0,0.301029995663981
edi,eddi,0.25,0.243038048686294
wadi,wadi,0,0.301029995663981
judi,judi,0,0.301029995663981
hdmi,hdmi,0,0.301029995663981
rudi,rudi,0,0.301029995663981
digg,digg,0,0.301029995663981
divx,divx,0,0.301029995663981
didi,didi,0,0.301029995663981
abdi,abdi,0,0.301029995663981
bedi,bedi,0,0.301029995663981
